id,carat,cut,color,clarity,depth,table,x,y,z,price
201,0.7,Premium,H,VS2,61.7,59.0,5.71,5.7,3.52,2444
8201,0.53,Ideal,G,SI1,60.8,56.0,5.21,5.23,3.18,1286
8021,1.0,Very Good,F,VVS2,59.4,58.0,6.47,6.51,3.85,7903
5054,1.52,Ideal,I,VS1,62.4,56.0,7.3,7.36,4.58,9007
5889,1.01,Ideal,E,SI1,61.7,55.0,6.41,6.47,3.97,5670
4006,0.56,Very Good,J,VS2,60.8,61.0,5.28,5.3,3.21,1057
10082,0.71,Ideal,G,VS2,61.2,56.0,5.75,5.79,3.53,3247
2702,0.4,Ideal,G,VS1,60.9,55.0,4.78,4.8,2.92,944
3449,1.01,Good,H,SI1,63.1,59.0,6.29,6.34,3.96,4242
331,0.37,Ideal,E,VS1,61.9,55.0,4.64,4.67,2.87,993
7414,0.77,Ideal,E,SI1,61.9,57.0,5.84,5.87,3.62,3161
9129,0.32,Ideal,F,VVS1,61.9,56.0,4.38,4.41,2.72,867
8424,2.06,Premium,G,VS2,62.3,58.0,8.14,8.07,5.04,18535
7453,0.3,Ideal,G,VVS2,60.7,55.0,4.41,4.39,2.67,764
2459,0.4,Ideal,F,VS1,61.9,56.0,4.78,4.76,2.95,982
1774,2.02,Premium,G,SI2,60.8,57.0,8.15,8.12,4.94,13027
6628,0.72,Ideal,E,SI2,62.0,56.0,5.75,5.79,3.58,2459
7885,0.6,Ideal,F,VS1,62.6,53.6,5.36,5.4,3.37,2231
8244,2.34,Very Good,J,VS2,60.7,60.0,8.67,8.64,5.21,18107
2686,1.04,Very Good,H,SI1,62.9,58.0,6.47,6.44,4.06,5223
9318,1.54,Premium,F,SI1,61.3,60.0,7.35,7.39,4.52,9925
989,0.54,Ideal,H,VS2,62.7,57.0,5.18,5.22,3.26,1437
7305,0.3,Very Good,G,VS2,62.5,55.0,4.26,4.33,2.69,526
9141,0.32,Premium,G,VS2,62.3,58.0,4.36,4.4,2.73,561
8272,0.42,Ideal,G,VS2,62.2,57.0,4.74,4.79,2.96,847
6993,0.28,Ideal,F,VVS2,62.0,56.0,4.22,4.26,2.63,642
8723,2.05,Very Good,E,SI2,60.3,58.0,8.14,8.21,4.95,17877
5806,0.25,Very Good,H,VVS2,62.1,56.0,4.03,4.06,2.52,446
8897,0.36,Premium,D,SI1,59.9,59.0,4.57,4.61,2.75,626
8861,0.53,Ideal,G,VVS2,62.0,56.0,5.17,5.2,3.22,1935
6574,1.15,Good,E,VS2,63.7,62.0,6.57,6.62,4.2,7603
3052,1.14,Good,G,SI2,63.1,58.0,6.6,6.62,4.17,3906
9036,0.7,Very Good,E,SI2,63.1,58.0,5.67,5.63,3.56,2222
5462,0.3,Premium,E,VS2,62.5,59.0,4.26,4.23,2.65,844
173,0.3,Ideal,E,VS2,61.6,57.0,4.32,4.31,2.66,828
4954,0.42,Very Good,I,VVS2,62.8,58.0,4.75,4.76,2.99,807
4615,0.33,Very Good,G,VS2,62.9,57.0,4.42,4.41,2.77,579
3321,0.31,Ideal,E,VS2,61.4,56.0,4.32,4.35,2.66,680
7337,0.71,Ideal,D,VS2,61.9,55.0,5.72,5.76,3.56,3378
6246,1.01,Premium,H,SI2,61.3,59.0,6.45,6.41,3.94,4350
6745,0.41,Ideal,G,VS1,62.4,57.0,4.76,4.77,2.97,943
3372,0.55,Ideal,F,VS2,62.1,55.0,5.25,5.29,3.28,1662
6048,0.32,Premium,D,SI1,61.8,59.0,4.41,4.38,2.71,756
3311,1.11,Ideal,H,SI1,61.2,57.0,6.7,6.67,4.09,5443
8043,0.84,Very Good,I,VS1,62.5,58.0,6.07,6.0,3.76,3398
7572,0.33,Ideal,H,VS2,61.9,55.0,4.46,4.48,2.76,521
7873,1.11,Ideal,E,SI2,60.7,57.0,6.64,6.66,4.04,5206
9549,1.01,Ideal,D,VS2,58.4,61.0,6.68,6.63,3.86,6607
8977,1.47,Fair,J,SI1,66.1,56.0,6.99,6.92,4.59,5301
4551,0.7,Very Good,G,VS2,62.8,57.0,5.66,5.69,3.56,2657
4679,1.27,Premium,H,SI1,62.0,59.0,6.88,6.91,4.28,6215
3403,1.16,Ideal,G,VVS1,62.6,55.0,6.72,6.69,4.21,10411
18,1.01,Premium,G,VVS1,61.8,58.0,6.44,6.37,3.96,8701
3691,1.52,Ideal,G,VVS1,62.3,56.0,7.29,7.35,4.56,14503
8818,1.2,Ideal,F,SI2,62.0,57.0,6.77,6.74,4.19,5373
4096,1.0,Premium,E,SI2,61.7,59.0,6.43,6.44,3.97,4956
3628,0.41,Ideal,F,VS1,61.7,55.0,4.78,4.8,2.95,1117
9029,0.4,Very Good,G,VS2,62.9,57.0,4.68,4.74,2.96,772
2174,0.41,Ideal,F,VVS2,61.9,56.0,4.81,4.76,2.96,1131
1356,0.71,Very Good,E,VS2,58.9,58.0,5.83,5.87,3.44,2990
5002,1.02,Very Good,D,SI1,62.8,59.0,6.4,6.44,4.02,6435
7671,1.55,Ideal,G,SI1,61.2,56.0,7.41,7.52,4.58,9699
6922,0.3,Premium,H,VVS2,62.5,58.0,4.28,4.24,2.66,590
5823,0.71,Good,F,SI1,64.2,60.0,5.6,5.63,3.6,2401
9678,0.42,Ideal,G,VVS1,61.8,55.0,4.78,4.76,2.95,1179
5670,0.7,Premium,D,VS2,61.9,59.0,5.7,5.67,3.52,2560
3112,0.9,Premium,I,SI2,62.0,58.0,6.13,6.16,3.81,2834
182,0.5,Good,E,VS2,63.6,57.0,5.08,5.04,3.21,1436
3642,0.39,Premium,E,VS1,59.9,58.0,4.72,4.68,2.82,1054
9024,0.52,Ideal,E,VS2,62.4,56.0,5.1,5.13,3.19,1576
1812,0.7,Ideal,G,SI1,60.1,57.0,5.75,5.78,3.45,2422
8174,1.16,Ideal,D,SI2,62.0,57.0,6.72,6.75,4.18,4916
8597,1.06,Premium,I,SI1,60.5,59.0,6.62,6.58,3.99,4837
4912,1.24,Ideal,G,SI2,61.1,56.0,6.97,6.98,4.26,5783
5668,0.59,Premium,D,VS2,62.2,58.0,5.37,5.34,3.33,2170
8703,1.01,Very Good,F,SI2,63.1,60.0,6.42,6.38,4.03,4308
1800,0.3,Ideal,I,VS1,61.9,57.0,4.33,4.31,2.67,608
9423,0.32,Ideal,F,VS1,60.8,56.0,4.42,4.47,2.7,827
2429,2.21,Premium,J,VS2,61.3,59.0,8.36,8.32,5.11,17168
5482,1.01,Premium,D,SI2,60.5,58.0,6.45,6.42,3.89,5136
6761,0.42,Premium,D,VS2,61.7,58.0,4.8,4.78,2.96,910
10019,0.55,Premium,G,VS2,59.9,60.0,5.24,5.3,3.16,1551
7796,0.54,Ideal,F,SI2,62.7,57.0,5.23,5.2,3.27,1203
1968,1.02,Premium,F,SI1,61.3,59.0,6.48,6.44,3.96,4989
8493,0.32,Ideal,I,VVS2,61.2,57.0,4.42,4.45,2.71,561
9861,1.05,Premium,F,SI1,61.7,58.0,6.58,6.55,4.04,5345
7991,0.3,Ideal,G,VS2,61.5,56.0,4.35,4.37,2.68,675
7829,0.52,Ideal,G,VVS2,61.4,56.0,5.15,5.18,3.18,1935
7008,1.5,Ideal,H,SI1,61.7,55.0,7.33,7.31,4.52,9258
4987,1.01,Very Good,E,SI1,62.9,56.0,6.35,6.41,4.01,4579
9934,0.9,Premium,G,SI1,61.4,59.0,6.17,6.22,3.8,3615
4650,0.32,Ideal,D,SI1,61.9,56.0,4.38,4.41,2.72,736
1159,0.29,Ideal,G,VS2,61.3,56.0,4.26,4.28,2.62,605
1213,0.31,Very Good,H,SI1,60.9,60.0,4.33,4.34,2.64,446
7615,1.05,Premium,G,SI2,61.9,58.0,6.5,6.46,4.01,4414
1325,0.44,Ideal,G,VVS2,61.2,57.0,4.91,4.93,2.99,1181
7799,0.34,Ideal,E,SI1,62.5,54.0,4.49,4.52,2.81,765
10111,0.31,Ideal,H,IF,61.0,57.0,4.37,4.4,2.67,814
4796,0.51,Premium,H,VS2,60.8,59.0,5.2,5.16,3.16,1284
6796,1.5,Ideal,J,VS1,63.2,54.0,8.17,8.13,4.61,11455
5808,0.5,Very Good,G,SI2,63.0,60.0,5.09,5.03,3.17,1056
5943,1.02,Ideal,G,VS2,60.9,57.0,6.52,6.56,3.97,6397
9455,0.71,Very Good,D,VS2,61.4,56.0,5.75,5.79,3.54,3025
10045,0.4,Ideal,F,SI1,62.8,54.0,4.75,4.72,2.97,792
1455,0.41,Ideal,G,VS2,62.4,57.0,4.76,4.72,2.95,1061
5410,1.5,Premium,H,VS2,62.2,55.0,7.32,7.28,4.53,10640
9770,0.5,Ideal,H,IF,60.3,57.0,5.15,5.17,3.11,1596
8583,0.91,Ideal,E,SI2,61.7,57.0,6.25,6.19,3.84,3885
4962,0.31,Ideal,F,SI1,62.5,56.0,4.33,4.37,2.72,497
2800,1.21,Ideal,G,VS2,59.6,56.0,7.03,6.94,4.13,9072
1644,0.7,Very Good,G,SI1,61.7,57.0,5.66,5.7,3.49,2239
2140,0.5,Ideal,F,SI1,61.9,56.0,5.08,5.1,3.15,1317
4536,1.02,Ideal,F,SI2,62.5,57.0,6.46,6.42,4.02,4805
4457,0.33,Ideal,D,SI1,61.9,57.0,4.4,4.43,2.74,755
9120,0.71,Premium,F,SI1,61.5,58.0,5.76,5.79,3.54,2173
5586,0.39,Ideal,G,VS2,61.9,56.0,4.67,4.7,2.9,787
4378,0.9,Good,G,SI2,59.9,65.0,6.22,6.12,3.68,2536
729,1.02,Fair,G,SI2,66.3,67.0,6.26,6.22,4.18,3142
4357,0.31,Good,D,VS1,63.1,56.0,4.33,4.29,2.71,715
8046,0.5,Ideal,D,SI1,60.7,59.0,5.08,5.12,3.09,1190
6716,1.58,Premium,E,SI1,62.0,59.0,7.44,7.38,4.59,10113
1936,0.42,Premium,G,VVS1,61.3,59.0,4.76,4.8,2.93,1031
3793,0.34,Very Good,E,SI1,62.3,54.0,4.52,4.55,2.82,596
3736,0.36,Premium,E,VVS1,60.3,58.0,4.65,4.61,2.79,1068
2261,0.33,Ideal,G,VVS1,61.0,56.0,4.42,4.49,2.72,995
4005,1.2,Premium,D,VS1,61.6,59.0,6.77,6.72,4.16,10079
1110,0.31,Ideal,D,VS2,62.6,55.0,4.36,4.33,2.72,942
9198,0.7,Ideal,F,SI1,61.5,55.0,5.71,5.74,3.52,2491
5480,0.7,Good,E,VS2,63.3,57.0,5.52,5.57,3.52,2755
2998,1.53,Very Good,I,VS1,62.9,59.9,7.37,7.32,4.62,10032
2394,0.32,Ideal,D,VVS1,62.3,55.0,4.42,4.38,2.74,1020
1185,0.71,Ideal,D,SI2,62.4,57.0,5.7,5.64,3.54,2724
2007,1.01,Good,G,VS1,63.1,57.0,6.35,6.39,4.02,6272
193,0.73,Very Good,I,VS2,63.2,57.0,5.7,5.75,3.62,2145
5611,1.13,Ideal,I,VS1,62.3,59.0,6.66,6.69,4.16,6097
2901,1.23,Ideal,G,SI1,62.5,56.0,6.79,6.85,4.27,6666
578,0.84,Very Good,G,SI1,60.3,61.0,6.07,6.1,3.69,3435
6219,0.3,Good,H,SI1,63.4,58.0,4.24,4.27,2.69,421
5525,0.3,Ideal,I,VS1,62.3,54.0,4.29,4.32,2.68,608
771,1.01,Good,F,VS2,57.6,60.0,6.66,6.58,3.82,6108
8138,0.31,Ideal,G,SI1,62.6,57.0,4.34,4.38,2.73,593
2395,0.31,Ideal,H,SI1,62.1,56.0,4.34,4.36,2.7,530
1478,0.51,Premium,D,VS1,62.0,59.0,5.08,5.14,3.16,1837
1846,0.31,Very Good,E,VVS2,62.3,59.0,4.29,4.31,2.68,617
9279,1.19,Very Good,G,VS2,62.9,58.0,6.8,6.87,4.28,6892
4274,0.9,Good,F,SI2,64.0,57.0,6.05,6.09,3.89,3437
3740,1.01,Very Good,D,SI2,63.2,58.0,6.34,6.37,4.02,4724
4600,0.3,Good,G,VVS2,63.5,55.0,4.33,4.31,2.74,684
8293,1.56,Premium,H,SI1,61.1,59.0,7.56,7.51,4.61,10236
8126,0.38,Premium,F,VVS2,58.9,58.0,4.79,4.72,2.8,1117
6676,0.71,Ideal,G,SI1,61.1,56.0,5.74,5.72,3.51,2527
6375,1.01,Fair,F,SI1,64.7,54.0,6.34,6.24,4.08,4355
405,0.32,Ideal,E,VS2,62.3,55.0,4.42,4.38,2.74,900
9714,0.3,Ideal,G,VS1,61.6,57.0,4.31,4.33,2.66,605
4915,2.25,Premium,H,SI1,62.2,58.0,8.36,8.3,5.17,17118
2073,0.71,Premium,G,SI2,61.2,59.0,5.74,5.71,3.5,2264
4754,0.72,Ideal,E,VS2,62.3,57.0,5.71,5.75,3.57,3421
1896,0.37,Ideal,E,VS1,61.9,54.0,4.64,4.67,2.88,947
8713,0.67,Ideal,G,VS2,61.9,55.0,5.61,5.65,3.48,2294
6702,0.4,Ideal,G,VS1,61.2,56.0,4.76,4.72,2.9,1050
6317,1.1,Ideal,F,VVS2,62.1,56.0,6.6,6.64,4.12,9065
3659,1.21,Ideal,J,SI1,60.0,55.0,6.99,6.89,4.15,5029
6581,0.29,Premium,G,VVS2,62.2,60.0,4.2,4.22,2.63,789
2379,0.3,Very Good,F,SI2,59.8,63.0,4.32,4.35,2.6,421
1447,0.3,Premium,I,VS2,61.0,60.0,4.38,4.33,2.66,630
342,0.26,Very Good,H,VVS2,62.8,54.0,4.06,4.09,2.56,472
5127,0.31,Ideal,D,SI1,61.7,56.0,4.36,4.39,2.7,766
3136,0.7,Premium,G,VS2,61.4,59.0,5.7,5.66,3.48,2657
2527,1.2,Ideal,F,VS1,61.9,57.0,6.81,6.74,4.19,9005
727,1.2,Ideal,I,SI1,62.7,56.0,6.73,6.79,4.23,5410
4577,0.91,Very Good,D,SI2,63.3,57.0,6.08,6.12,3.86,3848
976,0.31,Ideal,G,VVS2,61.8,55.0,4.37,4.4,2.72,749
8546,0.91,Ideal,G,VS2,62.1,54.0,6.21,6.23,3.86,4676
5443,0.72,Very Good,I,SI1,63.1,58.0,5.67,5.7,3.59,2188
9778,0.78,Good,F,VS1,58.2,61.0,5.94,5.99,3.51,3140
3516,0.23,Very Good,E,VVS2,61.9,61.0,3.93,3.97,2.45,505
8237,1.02,Very Good,H,SI1,63.0,57.0,6.37,6.41,4.03,4932
7156,0.31,Ideal,H,IF,62.3,55.0,4.32,4.35,2.71,859
9966,0.3,Premium,D,VS2,62.5,59.0,4.28,4.26,2.67,710
3940,1.02,Premium,D,SI1,62.0,58.0,6.45,6.41,3.99,5817
1299,0.53,Ideal,G,VVS1,62.0,56.0,5.2,5.17,3.22,1980
9943,0.9,Ideal,F,SI1,62.1,54.0,6.18,6.21,3.85,4415
1348,2.17,Very Good,J,SI2,62.8,58.0,8.19,8.23,5.18,12502
660,0.9,Ideal,H,SI1,61.7,56.0,6.13,6.16,3.8,4042
5886,0.86,Very Good,E,SI2,63.3,55.0,6.0,6.02,3.82,3584
1492,0.39,Ideal,D,VVS2,61.3,56.0,4.7,4.74,2.89,1132
10127,0.31,Premium,E,VS2,62.9,58.0,4.31,4.27,2.7,872
4589,0.4,Ideal,F,VS1,62.1,55.0,4.74,4.69,2.94,1046
8690,1.22,Ideal,G,SI1,62.2,57.0,6.8,6.8,4.23,6356
5154,0.34,Ideal,E,VS2,61.2,57.0,4.53,4.49,2.76,956
2315,0.73,Ideal,E,VS2,62.5,56.0,5.76,5.78,3.61,3053
9791,0.72,Premium,F,VS2,62.6,62.0,5.67,5.72,3.57,2777
9753,0.31,Ideal,G,IF,61.3,54.0,4.42,4.4,2.7,954
7024,0.33,Premium,E,SI1,61.9,59.0,4.43,4.41,2.74,579
1085,0.7,Ideal,F,SI1,62.0,56.0,5.65,5.69,3.52,2512
2524,1.07,Premium,G,SI2,62.5,58.0,6.54,6.58,4.1,4258
7537,0.5,Premium,G,SI2,62.6,58.0,5.06,5.09,3.18,1120
8634,0.34,Ideal,H,VS1,61.4,55.0,4.45,4.48,2.74,765
5374,1.54,Premium,E,SI2,61.3,58.0,7.47,7.41,4.55,7728
3198,1.2,Very Good,H,SI1,63.3,58.0,6.74,6.69,4.24,5678
5751,0.3,Ideal,D,SI1,62.0,56.0,4.29,4.32,2.67,552
4008,1.07,Premium,D,SI2,61.8,59.0,6.56,6.49,4.04,4199
5717,0.34,Ideal,G,VS1,62.0,55.0,4.45,4.48,2.77,695
6657,0.33,Very Good,D,VS2,61.0,56.0,4.47,4.44,2.72,781
8570,0.9,Very Good,H,SI2,63.8,59.0,6.04,6.11,3.87,3160
10079,0.24,Very Good,E,VS2,62.2,58.0,3.94,3.96,2.45,336
67,1.44,Very Good,H,VS1,60.9,62.0,7.23,7.25,4.4,9683
8209,0.32,Premium,G,VS2,60.8,59.0,4.42,4.46,2.7,561
40,0.7,Very Good,D,VS2,62.1,58.0,5.65,5.68,3.52,3303
2269,0.9,Good,D,SI1,63.1,56.0,6.14,6.18,3.89,4612
2381,0.5,Premium,E,SI1,62.8,57.0,5.08,5.05,3.17,984
7620,0.34,Ideal,D,VS2,61.9,57.0,4.49,4.46,2.77,967
9004,0.28,Ideal,I,VVS2,62.0,53.0,4.2,4.23,2.61,532
4916,0.3,Ideal,F,VS2,61.3,55.0,4.34,4.31,2.65,776
5322,0.41,Ideal,F,VS2,62.4,57.0,4.74,4.77,2.97,757
5773,0.55,Ideal,E,SI1,60.7,55.0,5.27,5.3,3.21,1551
6232,2.05,Ideal,I,VS2,60.8,58.0,8.22,8.27,5.02,17864
6963,0.4,Ideal,E,VS1,62.1,56.0,4.78,4.75,2.95,1050
3447,1.14,Very Good,I,SI1,61.7,59.0,6.72,6.67,4.14,4390
6816,0.34,Ideal,D,VS2,62.2,55.0,4.51,4.54,2.81,681
2367,0.51,Ideal,E,SI1,60.9,57.0,5.16,5.22,3.16,1325
7507,0.41,Ideal,I,VVS1,61.3,57.0,4.81,4.79,2.94,791
8333,0.3,Ideal,G,VS1,62.2,54.0,4.32,4.29,2.68,776
2512,0.4,Ideal,F,VS1,61.6,57.0,4.72,4.75,2.91,943
9796,1.31,Premium,H,SI2,63.0,57.0,6.96,7.0,4.4,6140
2723,1.2,Very Good,H,VS2,63.1,58.0,6.72,6.68,4.22,6720
5948,0.3,Ideal,G,VVS2,62.0,55.0,4.33,4.35,2.69,684
9356,0.41,Ideal,G,VVS1,60.9,57.0,4.8,4.77,2.92,1079
8739,0.42,Ideal,G,VVS1,62.2,55.0,4.83,4.86,3.0,984
1143,0.33,Ideal,E,VS2,61.2,57.0,4.4,4.42,2.7,928
9913,0.36,Ideal,E,SI1,61.9,56.0,4.61,4.58,2.84,810
7155,0.3,Very Good,D,VS2,62.9,56.0,4.26,4.29,2.69,665
7499,0.71,Ideal,F,VS2,61.2,55.0,5.74,5.78,3.53,3223
8446,0.42,Ideal,G,VS1,61.1,54.0,4.82,4.86,2.96,921
9392,1.1,Premium,G,VS2,61.9,59.0,6.63,6.59,4.11,6608
4728,0.59,Ideal,E,SI1,62.0,56.0,5.35,5.38,3.33,1565
5494,0.4,Premium,E,VS1,60.0,58.0,4.83,4.77,2.87,1035
5755,0.3,Ideal,E,VVS1,61.5,57.0,4.33,4.36,2.67,862
7850,0.37,Ideal,D,VVS2,61.1,55.0,4.69,4.73,2.88,1227
9419,0.7,Good,F,SI1,63.8,58.0,5.64,5.68,3.6,2218
7230,1.7,Premium,H,VS2,59.9,58.0,7.77,7.68,4.64,10931
3789,1.33,Ideal,G,VS2,61.1,58.0,7.08,7.01,4.31,9116
2220,0.42,Very Good,H,SI1,60.2,55.0,4.79,4.82,2.9,898
5075,0.76,Ideal,I,VS1,61.5,56.0,5.87,5.9,3.62,2947
2331,2.02,Ideal,I,SI2,62.2,57.0,8.11,8.06,5.04,14715
5394,0.32,Very Good,H,VS1,62.7,57.0,4.34,4.36,2.73,524
7720,1.1,Ideal,G,VS1,62.1,56.0,6.65,6.59,4.13,8033
8715,0.34,Ideal,F,VS1,61.5,56.0,4.51,4.53,2.78,760
7090,1.01,Premium,D,SI2,62.9,58.0,6.39,6.36,4.01,4864
9508,0.78,Ideal,E,SI1,61.2,56.0,5.97,5.95,3.64,3037
4088,1.5,Good,H,VS2,63.8,57.0,7.15,7.21,4.57,9576
1967,0.91,Ideal,H,VS2,61.7,57.0,6.2,6.24,3.83,3989
9158,0.68,Premium,E,SI1,61.6,59.0,5.67,5.64,3.49,2184
9092,1.07,Ideal,G,SI1,62.1,55.0,6.53,6.56,4.06,5376
6757,0.4,Ideal,G,SI1,60.9,57.0,4.77,4.74,2.9,855
10072,0.72,Premium,F,SI1,61.0,59.0,5.8,5.76,3.53,2214
4365,1.06,Premium,H,SI1,62.1,56.0,6.53,6.56,4.06,5183
6999,0.72,Ideal,D,SI1,62.0,56.0,5.75,5.79,3.58,2959
423,0.58,Very Good,G,VS2,61.0,61.0,5.37,5.34,3.27,1641
280,1.1,Ideal,H,SI2,60.9,58.0,6.66,6.7,4.05,4812
1904,1.25,Ideal,H,SI1,62.7,57.0,6.86,6.81,4.29,6682
595,0.79,Ideal,G,VS2,62.1,55.0,5.94,5.9,3.67,3184
8741,0.75,Premium,F,SI2,62.7,58.0,5.75,5.78,3.62,2133
3917,0.33,Ideal,D,VS2,60.3,56.0,4.49,4.46,2.7,957
6142,0.36,Ideal,E,VS2,61.8,56.0,4.54,4.57,2.82,733
5661,1.06,Ideal,G,VS1,61.4,56.0,6.59,6.55,4.03,7139
5778,1.51,Premium,H,SI2,62.9,60.0,7.31,7.27,4.58,7550
3618,0.31,Ideal,I,VS2,62.6,57.0,4.38,4.34,2.73,558
6845,1.78,Premium,G,SI1,62.5,57.0,7.78,7.75,4.86,13009
839,0.57,Ideal,G,IF,61.6,55.0,5.35,5.38,3.3,2491
4596,0.38,Ideal,G,SI1,61.9,56.0,4.64,4.67,2.88,840
7782,0.9,Very Good,E,I1,61.7,62.0,6.04,6.07,3.72,2714
141,0.31,Premium,H,VVS1,60.9,58.0,4.38,4.42,2.67,719
2597,0.73,Ideal,H,SI2,62.3,57.0,5.75,5.78,3.58,2198
6701,0.74,Good,G,VS2,63.6,56.0,5.7,5.73,3.63,2591
8055,0.51,Very Good,G,VS1,62.7,59.0,5.07,5.11,3.19,1559
1377,1.02,Premium,D,SI1,62.5,58.0,6.43,6.47,4.03,5311
3674,0.3,Ideal,F,IF,62.1,53.0,4.31,4.33,2.68,873
8934,0.33,Very Good,D,VS1,63.1,55.0,4.33,4.35,2.74,752
10076,0.59,Ideal,H,VVS2,62.2,54.0,5.35,5.39,3.34,1935
6362,1.2,Premium,J,VS1,62.6,58.0,6.76,6.69,4.21,5723
4741,0.81,Ideal,F,SI1,62.2,57.0,5.96,6.0,3.72,2870
3808,0.4,Ideal,G,VVS2,61.4,56.0,4.75,4.74,2.91,1050
1138,0.74,Ideal,I,VVS1,62.3,57.0,5.77,5.8,3.6,2927
2257,0.5,Good,D,SI1,63.7,60.0,5.03,5.04,3.22,1321
7374,0.31,Premium,I,VS2,61.0,58.0,4.4,4.43,2.69,473
9999,1.02,Ideal,F,VS2,61.8,57.0,6.42,6.46,3.99,6666
1787,1.01,Ideal,J,SI1,62.5,57.0,6.36,6.39,3.98,4082
3938,0.33,Very Good,G,VS2,62.8,55.0,4.38,4.41,2.76,579
8198,0.38,Ideal,H,SI1,61.7,55.0,4.64,4.67,2.88,696
4646,0.7,Good,E,SI2,63.9,61.0,5.6,5.56,3.55,2372
459,0.31,Ideal,F,VVS2,60.4,55.0,4.43,4.46,2.68,787
6115,0.25,Very Good,E,VVS1,62.9,57.0,3.97,4.02,2.52,554
9718,0.33,Ideal,H,VVS1,61.9,56.0,4.48,4.44,2.76,936
948,1.03,Ideal,E,VVS2,61.6,56.0,6.52,6.55,4.02,11640
3700,0.51,Ideal,E,VS2,62.1,56.0,5.08,5.12,3.16,1664
1336,0.54,Ideal,G,VS2,61.2,56.0,5.25,5.28,3.22,1599
6370,0.94,Good,J,SI1,63.8,58.0,6.17,6.12,3.92,3141
4628,0.5,Premium,G,VS1,60.6,59.0,5.07,5.06,3.06,1417
7358,0.9,Very Good,F,SI1,62.6,56.0,6.1,6.13,3.83,4293
6286,2.01,Ideal,G,SI1,62.7,57.0,8.06,7.99,5.03,15059
5925,0.64,Ideal,G,VS1,61.9,55.0,5.57,5.54,3.42,2535
5934,1.14,Premium,F,SI1,59.3,60.0,6.83,6.8,4.05,6196
6040,0.33,Ideal,E,VS2,61.6,55.0,4.42,4.46,2.74,872
441,0.54,Ideal,E,VS2,61.2,56.0,5.25,5.28,3.22,1845
6659,0.23,Very Good,E,VVS1,61.9,59.0,3.93,3.96,2.44,472
1602,0.31,Ideal,F,VS2,62.2,57.0,4.34,4.38,2.71,625
2238,1.55,Premium,H,VS1,62.4,60.0,7.34,7.37,4.59,12100
639,0.5,Ideal,E,VS1,61.5,55.0,5.14,5.11,3.15,1758
10000,0.44,Ideal,E,VS1,62.8,56.0,4.85,4.81,3.03,1155
3830,0.3,Premium,G,VVS1,61.7,58.0,4.31,4.28,2.65,789
9567,1.04,Very Good,H,SI2,59.7,59.0,6.64,6.59,3.94,4642
6144,0.71,Very Good,F,VS1,63.1,55.0,5.67,5.65,3.57,2806
4219,1.02,Ideal,F,VS1,61.8,56.0,6.46,6.43,3.99,7862
9222,0.43,Premium,D,VS1,62.3,59.0,4.78,4.82,2.99,1018
6344,1.1,Ideal,G,VS1,62.0,56.0,6.59,6.64,4.11,8491
2501,2.14,Premium,G,VS2,62.4,58.0,8.22,8.16,5.12,18515
1958,0.29,Very Good,F,VS1,62.2,59.0,4.26,4.24,2.64,504
1070,0.41,Ideal,E,VVS2,60.7,56.0,4.82,4.85,2.94,1243
155,1.29,Very Good,H,SI1,63.1,56.0,6.88,6.81,4.32,6533
2295,0.3,Ideal,G,VVS1,62.0,55.0,4.29,4.32,2.67,789
8076,0.33,Premium,F,VS2,62.5,58.0,4.45,4.41,2.77,828
4578,0.91,Premium,E,SI2,60.1,60.0,6.19,6.22,3.73,3846
1089,0.52,Very Good,E,VS2,62.4,56.0,5.1,5.15,3.2,1689
6049,0.66,Very Good,H,VS2,60.8,59.3,5.61,5.66,3.41,1590
6415,2.04,Very Good,G,SI1,62.2,59.0,8.08,8.2,5.06,17608
2940,0.32,Premium,H,VS2,61.4,59.0,4.42,4.45,2.73,505
723,0.38,Ideal,D,VVS1,60.6,56.0,4.7,4.72,2.85,1400
4384,1.12,Ideal,G,VS1,61.3,57.0,6.68,6.74,4.1,7123
930,1.13,Premium,E,SI1,62.2,58.0,6.64,6.68,4.15,6071
2909,0.5,Premium,F,SI2,61.6,59.0,5.13,5.1,3.15,1196
8144,0.34,Ideal,D,VS2,61.2,55.0,4.47,4.49,2.74,781
6763,0.33,Ideal,F,VS2,61.9,56.0,4.43,4.46,2.75,583
8543,0.39,Premium,E,VS2,61.0,58.0,4.73,4.72,2.89,1053
6416,1.08,Ideal,F,VS1,60.5,57.0,6.62,6.66,4.02,8265
895,1.56,Very Good,G,SI1,61.9,56.0,7.39,7.47,4.6,11836
3247,0.33,Ideal,G,VVS1,62.0,55.0,4.45,4.48,2.77,868
2326,0.31,Premium,I,VVS1,60.5,59.0,4.38,4.42,2.66,626
7096,1.36,Ideal,H,SI1,61.9,56.0,7.1,7.08,4.39,8388
9896,0.53,Ideal,D,VS2,61.2,57.0,5.25,5.28,3.22,2056
8240,1.5,Premium,I,SI1,61.8,59.0,7.23,7.26,4.48,8275
9919,0.92,Ideal,E,SI2,61.4,55.0,6.32,6.27,3.86,4027
5038,1.52,Premium,I,VS2,61.7,58.0,7.39,7.44,4.57,8688
6450,0.3,Ideal,D,VS2,61.3,56.0,4.36,4.34,2.67,710
4136,0.72,Ideal,D,VS2,60.2,56.0,5.83,5.87,3.53,3197
9420,2.0,Very Good,I,SI1,62.1,59.0,7.97,8.0,4.97,17892
